X,Y,OBJECTID,Type,Name,Address,City,Zip,County,Certified,Organic,Certifie_1,Fruit,Vegetables,Herbs,Dairy,Egg,Beef,Poultry,Hog,Other_Anim,Other_Prod,Farm_Stand,Pick_your,Direct_Mea,CSA,Farmers_Ma,Wholesale,Restaurant,Agritouris,Education,X_Coord,Y_Coord,Website
-76.9715343677959,39.3353454948244,101,Farm,Bowling Green Farm,1475 Underwood Rd,Sykesville,21784,Howard, , , , , , ,Yes, , , , , , , , , , ,Yes, , , , ,-8568432.0114,4769821.4077,http://bowlinggreenjones.com
-76.6930710225264,39.6314477654108,102,Farm,Boxer Run Backyard Farm,Armacost Rd,Parkton,21120,Baltimore, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8537433.6136,4812528.9244,http://localhens.com/farms/profile/boxer-run-backyard-farm/
-76.1484982314724,39.0536787665675,103,Farm,"Boxer's Rest Farm, LLC",204 Ashley Drive,Centreville,21617,Queen Anne's,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , , , , , ,Yes,Yes, , , , ,-8476812.0478,4729363.5146,http://www.boxersrest.com/www.boxersrest.com/the_story.html
-76.7106972628731,39.1357481094767,104,Farm,Boyers' Farms,1500 Severn Rd,Severn,21144,Anne Arundel, , , ,Yes,Yes, , , , , , , , ,Yes, , , , , , , , ,-8539395.7577,4741135.0198,http://marylandsbest.net/producer/boyers-farm/
-76.0528372055001,38.9493558395986,105,Farm,Boyle Bee Farm,471 Owens Road,Queen Anne,21657,Queen Anne's, , , , , , , , , , , , ,Honey,Yes, , , , ,Yes, , , ,-8466163.1111,4714419.8252,http://marylandsbest.net/producer/boyle-bee-farm/
-76.2601575259178,39.539259542572,106,Farm,Brad's Produce,550 Asbury Rd,Churchville,21028,Harford, , , ,Yes,Yes, , , ,Yes, ,Yes, ,Honey,Yes,Yes, ,Yes,Yes,Yes, ,Yes, ,-8489241.9036,4799212.8921,http://www.bradsproduce.com
-77.1191974067019,39.6575857642832,107,Farm,Braun-Maple Farm,3315 Unger Rd,Taneytown,21787,Carroll, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8584869.7857,4816307.6279,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-75.9296060713811,38.5240204459947,108,Farm,Breckenridge Farms,4032 Mill Road,Linkwood,21835,Dorchester, , , ,Yes,Yes, , , , , , , , ,Yes,Yes, , , , , ,Yes, ,-8452445.084,4653719.115,http://www.shoremaze.com
-76.9534966981507,39.3222993121972,109,Farm,Breezy Willow Farm,12690 Old Frederick Rd,West Friendship,21794,Howard,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , ,Honey,Yes, , ,Yes,Yes, , , , ,-8566424.0672,4767943.8976,http://www.breezywillowfarm.com
-76.4857187687969,39.4258434039979,110,Farm,Breidenbaugh Farms,5455 Glenview Rd,Glen Arm,21057,Baltimore, , , ,Yes,Yes,Yes, , , , , , , ,Yes, , , ,Yes,Yes,Yes, , ,-8514351.2663,4782854.855,http://marylandsbest.net/producer/breidenbaugh-farms/
-76.7728399608922,38.675237163764,111,Farm,Brey's Honey Farm,15707 Letcher Rd E,Brandywine,20613,Prince Georges, , , , , , , , , , , , ,Honey, , , , ,Yes, , , , ,-8546313.4512,4675258.2719,http://marylandsbest.net/producer/brey-s-honey-farm/
-77.1615303159384,39.5980611756869,112,Farm,Briar Ridge Farm,4580 Middleburg Road,Union Bridge,21791,Carroll, , , ,Yes,Yes, , , , , , , , ,Yes, , , ,Yes, , ,Yes, ,-8589582.2636,4807704.3865,http://marylandsbest.net/producer/briar-ridge-farm/
-77.3709965435849,39.2206338688604,113,Farm,Briarbrooke Farm,Barnesville Rd & Conoy Rd,Barnesville,20838,Montgomery, , , , , , , , ,Yes, , , , , , , , , , , , , ,-8612899.9374,4753324.9376,http://www.montgomerycountymd.gov/agservices/resources/files/publications/2015farmdirectory3rd.pdf
-75.7754655001503,38.2211810529611,114,Farm,Brightman Farm,12340 Julian La,Princess Anne,21853,Somerset, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8435286.2341,4610718.569,http://localhens.com/farms/profile/brightman-farm/
-75.8142562704748,38.7776740378165,115,Farm,Brisk Wind Farm,6189 American Corner Rd,Denton,21629,Caroline, , , ,Yes,Yes, , , , , , , , , , , , , ,Yes, , , ,-8439604.4029,4689875.136,http://marylandsbest.net/producer/brisk-wind-farms/
-76.5393770262812,38.7957833379693,116,Farm,Broadwater Creek Farm,836 Broadwater Rd,Churchton,20733,Anne Arundel, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8520324.4762,4692461.3603,http://localhens.com/farms/profile/broadwater-creek-farm/
-76.9395874645658,39.6686247006185,117,Farm,Bro-Kor Valley Farm,1618 Bachman Valley Road,Westminster,21158,Carroll, , , ,Yes,Yes, , , ,Yes, , , , ,Yes, , , , , , , , ,-8564875.6984,4817903.9278,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=321
-77.3754054031341,39.5334662862883,118,Farm,Brookfield Pumpkins,8302 Ramsburg Rd,Thurmont,21788,Frederick, , , , ,Yes, , , , , , , , , ,Yes, , , , , ,Yes, ,-8613390.7294,4798376.6823,http://www.brookfieldpumpkins.com/
-76.5742543130198,38.7836415259723,119,Farm,Brook's Farm,5963 Franklin Gibson Rd,Tracy's Landing,20779,Anne Arundel, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8524206.998,4690727.292,http://marylandsbest.net/producer/brooks-farm/
-76.2786222824969,39.5160543296681,120,Farm,Broom's Bloom Dairy,1700 S Fountain Green Rd,Bel Air,21015,Harford, , , , , , ,Yes, , , ,Yes,Lamb, ,Yes, , , ,Yes,Yes, ,Yes, ,-8491297.3909,4795863.8268,http://www.bbdairy.com
-75.816485059865,38.7896101566941,121,Farm,Brown's Berries,6613 American Corner Rd,Denton,21629,Caroline, , , ,Yes, , , , , , , , , , ,Yes, , , ,Yes, ,Yes, ,-8439852.5106,4691579.6825,http://marylandsbest.net/producer/brown-s-berries/
-78.3748921121294,39.6842237136284,122,Farm,Buck Ridge Farm LLC,113000 Orleans Road Northeast,Little Orleans,21766,Washington, , , , , , , ,Yes,Yes,Yes, , , , , , , , , , , , ,-8724653.0809,4820160.0785,https://extension.umd.edu/agmarketing/farm-directory
-76.6694621946269,38.420056728585,123,Farm,Bucklers Produce Farm,40784 Old Horse Landing Road,Mechanicsville,20659,St. Mary's, , , ,Yes,Yes, , , , , , , , ,Yes, , , , ,Yes, , , ,-8534805.4909,4638936.8742,http://marylandsbest.net/producer/bucklers-produce-farm/
-77.4826584727891,39.3577823408225,124,Farm,Budding Creek Farm,4637 Cap Stine Rd,Frederick,21703,Frederick, , , ,Yes,Yes, , ,Yes,Yes,Yes,Yes,Lamb, , , , , , , , , , ,-8625330.0865,4773051.1722,http://www.buddingcreekfarm.com/home.html
-76.830558251321,38.4079407004745,125,Farm,Budds Creek Produce,26757 Thompson Corner Road,Mechanicsville,20659,St. Mary's, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8552738.6219,4637215.5234,http://marylandsbest.net/producer/budds-creek-produce/
-76.596002214333,39.0334535824699,126,Farm,Bulla Family Farm,1205 Tailwind Court,Crownsville,21032,Anne Arundel, , , , ,Yes, , , , , , , , ,Yes, , , , , , , , ,-8526627.9633,4726464.6447,http://bffarm.com/
-76.9199881618341,39.3826482823256,127,Farm,"Buppert's Dorans Chance Farm, Inc.",6914 Ridge Rd,Marriottsville,21104,Carroll, , , ,Yes,Yes,Yes, , , , , , , ,Yes, , ,Yes,Yes, , ,Yes,Yes,-8562693.914,4776631.815,http://www.bupperts.com
-76.984694700183,38.6124585245653,128,Farm,Burch Farms Produce,3678 Brookwood Drive,White Plains,20695,Charles, , , , ,Yes, , , , , , , , ,Yes, , , ,Yes,Yes, , , ,-8569897.0129,4666310.6355,http://marylandsbest.net/producer/burch-farms-produce/
-77.1778712854042,39.2292798510789,129,Farm,Buric's Angus Beef,22717 Woodfield Rd,Gaithersburg,20882,Montgomery, ,Yes, , , , , , ,Yes, , , , , , ,Yes, , , , , , ,-8591401.332,4754567.3601,http://buricangusbeef.wordpress.com/
-75.632295476766,38.0009364670412,130,Farm,Butler Farms Inc,4461 Shelltown Rd,Marion Station,21838,Somerset, , , ,Yes,Yes, , , , , , , , , , , , , , , , , ,-8419348.62,4579558.1051,http://marylandsbest.net/producer/butler-farms-inc/
-77.2323606587994,39.2221035520228,131,Farm,Butler's Orchard,22200 Davis Mill Rd,Germantown,20876,Montgomery, , , ,Yes,Yes, ,Yes,Yes, , , , ,Honey,Yes,Yes, , , , , ,Yes, ,-8597467.0613,4753536.1194,http://www.butlersorchard.com
-76.0334003496127,38.5516872460793,132,Farm,Butter Pot Farm,5314-2 Ross Neck Rd,Cambridge,21613,Dorchester, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , , ,Yes, , , , ,-8463999.4102,4657656.557,http://marylandsbest.net/producer/butter-pot-farm/
-77.5274945204967,39.3941536716661,133,Farm,Buttercup Valley Farm,5844 Poole Rd,Jefferson,21255,Frederick, , , , , , ,Yes,Yes, , , , , , , , , , , , , , ,-8630321.2125,4778288.9983,https://www.facebook.com/pages/buttercup-valley-farm/247030152017140?sk=timeline&ref=page_internal
-77.3082273802496,39.1316253448342,134,Farm,Button Farm Living History Center,16820 Black Rock Road,Germantown,20874,Montgomery, , , ,Yes,Yes,Yes, ,Yes, , , , , ,Yes, , ,Yes, , , ,Yes,Yes,-8605912.5061,4740543.3496,http://www.menare.org/
-76.6960665806054,39.7016717917023,135,Farm,By His Grace Farm,21016 Ridge Rd,Freeland,21053,Baltimore, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8537767.0776,4822684.2712,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-76.8073909669432,38.9659664048476,136,Farm,"C & E Farm, LLC",11415 Old Pond Drive,Glen Dale,20769,Prince Georges, , , ,Yes,Yes,Yes, , , , , , , ,Yes,Yes, , , , , ,Yes, ,-8550159.6516,4716797.7239,https://www.facebook.com/pages/ce-farms/246189362090113?sk=timeline&ref=page_internal
-75.6451993724788,38.3950622715088,137,Farm,C & R Gardens,7291 Brick Kiln Rd,Salisbury,21801,Wicomico, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8420785.0751,4635386.173,https://www.facebook.com/crgardens/timeline?ref=page_internal
-76.9724856890717,38.4425589001225,138,Farm,C. H. Bowling Produce,9670 Brunswick Road,Faulkner,20632,Charles, , , ,Yes,Yes, , ,Yes, , , , , , , , , ,Yes, , , , ,-8568537.912,4642134.5735,http://marylandsbest.net/producer/c-h-bowling-produce/
-76.6839853647247,38.8723351955931,139,Farm,Cabin Creek Heritage Farm,18235 Clagett Landing Road,Upper Marlboro,20774,Prince Georges, , , ,Yes,Yes, , ,Yes,Yes,Yes, ,"Lamb, Rabbit", ,Yes, , ,Yes,Yes, , , , ,-8536422.2028,4703401.1477,http://www.cabincreekheritagefarm.com
-75.9298357589212,39.0074084902112,140,Farm,Callahan Farm,2118 Ruthsburg Road,Queen Anne,21657,Queen Anne's, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8452470.6527,4722732.8308,http://marylandsbest.net/producer/callahan-farm/
-76.6395883398661,38.3224776505759,141,Farm,Callaway Farm,41865 Cemetery Rd,Leonardtown,20650,St. Mary's, , , , , , , , , , , , ,Nuts,Yes, , , , , , , , ,-8531479.9486,4625081.7862,http://marylandsbest.net/producer/callaway-farm/
-75.6771415065531,38.330583816549,142,Farm,Calliope Farm,5000 Stock Creek Lane,Salisbury,21801,Wicomico, ,Yes, ,Yes,Yes,Yes, , , , , , , , , , ,Yes,Yes,Yes,Yes, , ,-8424340.8572,4626232.0559,http://calliopefarmandgarden.com/
-75.7859265397374,38.42519309058,143,Farm,Calloway Brothers,8381 Athol Rd,Mardela Springs,21837,Wicomico, , , ,Yes, , , , , , , , , , , , , , , , , , ,-8436450.7517,4639666.6956,http://www.mardelwatermelon.org/uploads/mar_2010_grower_list.pdf
-75.981682711857,39.7135536610164,144,Farm,Calvert Farm,321 Chrome Rd.,Rising Sun,21911,Cecil,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , , , , , ,Yes,Yes, , ,Yes, ,-8458242.2291,4824403.5724,http://www.calvertfarm.com
-76.7387951797582,39.5850682504043,145,Farm,Calvert's Gift Farm,16813 Yeoho Rd.,Sparks,21152,Baltimore,Yes - USDA, , ,Yes,Yes,Yes, ,Yes, , , , ,Fungi, , , ,Yes,Yes, , , , ,-8542523.6035,4805827.4691,http://www.calvertsgiftfarm.com
-77.4173285350739,39.5241364646959,146,Farm,Calypso Creek Farm,10661 Stull Road,Thurmont,21788,Frederick, , , ,Yes,Yes,Yes, , , , , , ,"Seeds, Honey, Baked Goods",Yes, , ,Yes, , , , , ,-8618057.5911,4797030.1445,https://www.facebook.com/pages/calypso-creek-farm/279877322085111?sk=info&tab=overview
-77.6605390223576,39.4125643293188,147,Farm,Caprikorn Farms LLC,20312 Townsend Rd,Rohrersville,21779,Washington, , , , , , ,Yes, , , , , , , , , , ,Yes,Yes, , , ,-8645131.6587,4780941.3533,http://www.kidslovegoatmilk.com/
-77.0300986340672,39.545256259356,148,Farm,Carlhaven Emu Farm,910 Western Chapel Road,Westminster,21157,Carroll, ,Yes, ,Yes,Yes,Yes, ,Yes, , , ,Emu,"Soybeans, Garlic, Gourds",Yes, , , ,Yes, , ,Yes, ,-8574951.3557,4800078.5433,http://www.carlhavenemufarm.com
-76.9370369264886,39.46758573413,149,Farm,Carolyn Farm & Orchard,3899 Sykesville Rd.,Gamber,21784,Carroll, , , ,Yes,Yes, , , , , , , , , , , , , , , , , ,-8564591.7738,4788872.2599,http://marylandsbest.net/producer/carolyn-farm-orchard/
-77.1811300022507,39.6747685604123,150,Farm,Carousel Angus / Feeser Genetics,Harney Road & Walnut Grove Road,Taneytown,21787,Carroll, , , , , , , , ,Yes, ,Yes, , , , , , , , , , , ,-8591764.0907,4818792.4792,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=199
-76.7067548382638,39.4144854634431,151,Farm,Carriage House Farms,1704 Hillside Rd,Stevenson,21153,Baltimore, , , , , , , ,Yes, ,Yes, , ,Honey, , , , ,Yes,Yes,Yes,Yes, ,-8538956.889,4781218.1643,http://www.totfnaturalfoods.com/index.html
-76.8930357783959,39.2766389655101,152,Farm,Carroll Farm-To-Table,3500 Manor La,Ellicott City,21042,Howard, , , , , , , ,Yes,Yes,Yes,Yes, , ,Yes, , , ,Yes, , , , ,-8559693.5884,4761375.5541,http://www.carrollfarmtotable.com/
-76.3080033726967,38.956820223755,153,Farm,Cascia Vineyard,1200 Thompson Creek Road,Stevensville,21666,Queen Anne's, , , ,Yes, , , , , , , , ,Vineyard,Yes, , , , , , ,Yes, ,-8494568.0789,4715488.3261,http://marylandsbest.net/producer/cascia-vineyards-winery/
-76.9378127079747,39.2408275984652,154,Farm,Cashmere Rose Farm,4649 Sheppard's Lane,Ellicott City,21042,Howard, , , , , , , , ,Yes,Yes,Yes,"Lamb, Goat", , , , , , , , , , ,-8564678.1334,4756227.0033,https://extension.umd.edu/agmarketing/farm-directory
-75.9961128030167,39.1289851674872,155,Farm,Cassinelli Winery & Vineyard,3830 Church Hill Rd,Church Hill,21623,Queen Anne's, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8459848.5795,4740164.4681,http://www.cassinelliwinery.com/
-77.47445395089,39.396677039347,156,Farm,Castle Henry Farm,5816 Jefferson Pike,Frederick,21703,Frederick,Yes - USDA, , , , , , , ,Yes, , , , , , , , , , , , , ,-8624416.7633,4778652.4891,http://marylandsbest.net/producer/castle-henry-farm/
-77.5932395041276,39.3890816744448,157,Farm,Castle Hill Farm,5814 Broad Run Rd,Jefferson,21755,Frederick, , , , , , ,Yes, , , , ,Lamb,Honey, , ,Yes, , , , , , ,-8637639.9106,4777558.4175,http://www.voracsuffolks.com/
-75.7505664381779,38.4257714509882,158,Farm,Catalpa Grove Farms,8398 Riggin Road,Mardela Springs,21837,Wicomico, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8432514.4832,4639748.8776,http://marylandsbest.net/producer/catalpa-grove-farm/
-77.3908881365505,39.6472535745866,159,Farm,Catoctin Breeze Vineyard,15184 Roddy Rd,Thurmont,21788,Frederick, , , ,Yes, , , , , , , , ,Vineyard, , , , , , , ,Yes, ,-8615114.2594,4814813.759,http://www.catoctinbreeze.com
-77.5637980130046,39.3683286824605,160,Farm,Catoctin Creek Farm,4939 Broad Run Rd,Jefferson,21755,Frederick, , , , , , , , , , , ,Lamb, , , ,Yes, , , , , , ,-8634362.4988,4774569.6673,http://www.catoctincreekfarm.com/pages/default.aspx
-77.5974906689203,39.3556277617454,161,Farm,Catoctin Katahdin Farm,2028 Virts La,Jefferson,21755,Frederick, , , , , , , ,Yes, , , , , , , , , , , , , , ,-8638113.1481,4772740.9774,http://mda.maryland.gov/foodfeedquality/documents/reg_lst.6.2015.pdf
-77.3829582970075,39.479071373616,162,Farm,Catoctin Mountain Botanicals,Biggs Ford Rd & Buchanan Dr,Frederick,21755,Frederick, , , , , ,Yes, , , , , , , , , , , , ,Yes, , , ,-8614231.5137,4790528.6162,http://marylandsbest.net/producer/catoctin-mountain-botanicals/
-77.394993004411,39.6483478831875,163,Farm,Catoctin Mountain Orchard,15036 North Franklinville Rd,Thurmont,21788,Frederick, , , ,Yes,Yes, , , , , , , , ,Yes,Yes, , , , , ,Yes, ,-8615571.2112,4814971.9679,http://www.catoctinmountainorchard.com
-77.5759776312398,39.339598277232,164,Farm,Catoctin Ridge Farm,2630 Point Of Rocks Rd,Knoxville,21758,Frederick, , , ,Yes, , , , , , , ,Lamb,Vineyard, , , , , , , ,Yes, ,-8635718.3277,4770433.5124,http://farmersmarket.discoverfrederickmd.com/html/detail.htm?url=farmersmarket/html/detail.htm&cat=114&store=1089
-77.1876994699584,39.569554466218,165,Farm,Cat's Paw Organic Farm,14 Bucher John Rd.,Union Bridge,21791,Carroll, ,Yes, ,Yes,Yes, , , , , , , , ,Yes, , , ,Yes,Yes, , , ,-8592495.4005,4803586.8572,http://marylandsbest.net/producer/cat-s-paw-organic-farm/
-75.9319514692817,39.3161759822086,166,Farm,Caw Croft Farm,12395 Vansants Corner Road,Kennedyville,21645,Kent, , , , , , , , ,Yes, , , , , , , , , ,Yes, , , ,-8452706.1725,4767062.794,http://marylandsbest.net/producer/caw-croft-farm/
-76.9562635927692,39.5783568755864,167,Farm,Cedar Creek Farm,128 North Tannery Rd.,Westminster,21157,Carroll, , , , ,Yes, , , , , , , , ,Yes, , , , , , , , ,-8566732.0765,4804858.1027,http://www.carrollag.org/farms/farmresultsdetail.cfm?id=285
-76.6267231687285,38.2562237115198,168,Farm,Cedar Haven Farm,21414 Cedar Hill Lane,Leonardtown,20650,St. Mary's, , , , , , ,Yes,Yes, , , , , ,Yes, , , ,Yes, , , , ,-8530047.8043,4615685.1305,http://cedarhavenfarm.com/
-76.2347397677172,39.6082793293613,169,Farm,Cedar Hill Farm,1806 Nobles Mill Rd,Darlington,21034,Harford,Yes - USDA, , , , , ,Yes, , , , , , , , , , ,Yes,Yes, , , ,-8486412.4117,4809180.7164,http://cedarhillfarmorganics.com/cedar_hill_far_1./home.html
-78.8594715035333,39.7095394670444,170,Farm,Cedar Rock Farm,14611 Mile Ln NW,Mt. Savage,21545,Allegany, ,Yes,Yes, ,Yes,Yes, , ,Yes, , , , , , , ,Yes,Yes, ,Yes,Yes, ,-8778596.212,4823822.6872,http://www.cedarrockfarm.org
-75.9448128297658,39.1682940799282,171,Farm,Cedar Run Cattle Company,320 John Powell Rd.,Sudlersville,21668,Queen Anne's, , , , , , , ,Yes,Yes,Yes,Yes, , ,Yes, , , ,Yes,Yes, , , ,-8454137.8926,4745807.0055,http://www.cedarruncattle.com
-76.6467380725349,38.5835952715859,172,Farm,Cedar Spring Farm,2445 Wayne Gibson Road,Huntingtown,20639,Calvert, , , , , , , , ,Yes, , , ,Hay, , , , , , , , , ,-8532275.8532,4662199.4772,http://www.calvertag.com/farms/cedarspring.html
-76.2933836157395,39.5038580091916,173,Farm,Cedarday Springs,713 Cedar Lane,Bel Air,21015,Harford, , , , , , , ,Yes, ,Yes, , , , , , , , , , , , ,-8492940.615,4794104.0556,https://www.facebook.com/gardenofeapen/timeline
-77.5188087917612,39.4700351712736,174,Farm,Chaosington Farm,8613 Hollow Rd,Middletown,21769,Frederick, , , , ,Yes, , ,Yes, , , , , , , , , , , , , , ,-8629354.3216,4789225.4729,https://www.facebook.com/chaosington/timeline?ref=page_internal
-76.0052946874533,38.8351462159686,175,Farm,"Chapel's Country Creamery, LLC",10380 Chapel Rd,Easton,21601,Talbot, , , , , , ,Yes, , , , , , , , , , ,Yes,Yes,Yes,Yes, ,-8460870.7022,4698085.1169,http://www.chapelscreamery.com
-75.8187236094507,38.7676673865058,176,Farm,Char-D Farm,25566 Auction Road,Federalsburg,21632,Caroline, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8440101.7048,4688446.3484,http://marylandsbest.net/producer/char-d-farm/
-76.6806183415976,39.7088397441848,177,Farm,Charlottetown Farm,Freeland Rd,Freeland,21053,Baltimore, , , , , , ,Yes, , , , , , , , , , ,Yes,Yes,Yes, , ,-8536047.3875,4823721.4353,http://www.charlottetownfarm.com
-76.641125698677,38.9518215995284,178,Farm,Chase's Produce,2857 Davidsonville Rd.,Davidsonville,21035,Anne Arundel, , , ,Yes,Yes, , , , , , , , ,Yes, , , , , , , , ,-8531651.0866,4714772.7778,http://marylandsbest.net/producer/chase-s-produce/
-77.3399932262376,39.2028883796937,179,Farm,Cherry Glen Farm,16120 Barnesville Rd,Boyds,20841,Montgomery, , , , , , ,Yes, , , , , , ,Yes, , , ,Yes,Yes, , , ,-8609448.6639,4750775.4006,http://www.cherryglengoatcheese.com/index.html
-76.9730215628848,38.7205870264917,180,Farm,Cherry Hill Farm & Orchard,12300 Gallahan Rd,Clinton,20735,Prince Georges, , , ,Yes,Yes, , , , , , , , , ,Yes, , , , , ,Yes, ,-8568597.5652,4681726.7238,http://www.naturalmaryland.com/cherry_hill_farm.htm
-76.6270470976267,39.2499452114065,181,Farm,Cherry Hill Urban Garden,900 Cherry Hill Rd,Baltimore,21225,Baltimore City, , , , ,Yes,Yes, , , , , , , ,Yes, , , ,Yes,Yes,Yes, , ,-8530083.8639,4757537.5804,https://cherryhillurbangarden.wordpress.com/
-75.533298781565,38.1204631068719,182,Farm,"Chesapeake Bay Farms, Inc.",4111 Whitesburg Rd,Pocomoke City,21811,Worcester, , , , , , ,Yes, ,Yes, ,Yes, ,Honey,Yes, , , ,Yes,Yes,Yes,Yes, ,-8408328.3583,4596457.2143,http://www.supportlocalcows.com/index.php
-76.9790907561158,39.2317613807024,183,Farm,Chesapeake Gardens,5038 Ten Oaks Rd.,Clarksville,21029,Howard, ,Yes, , ,Yes, , , , , , , , , , , , , , , , , ,-8569273.1847,4754923.9827,http://marylandsbest.net/producer/chesapeake-gardens/
-75.9305227131954,39.1408549883994,184,Farm,Chesapeake Greenhouse,830 Hall Rd,Sudlersville,21668,Queen Anne's, , , , ,Yes, , , , , , , , , , , , ,Yes, , , , ,-8452547.1241,4741867.9712,http://www.wegrowlettuce.com/
-75.6936804323682,38.0318500280885,185,Farm,Chesapeake Organic,5470 Cornstack Road,Marion Station,21838,Somerset,Yes - USDA, , , ,Yes,Yes, , , , , , , , , , , , , , , , ,-8426181.962,4583926.1312,http://marylandsbest.net/producer/chesapeake-organic/
-77.5477899834377,39.6802167340744,186,Farm,Chesley Farm,13220 Edgemont Rd,Smithsburg,21783,Washington, , , ,Yes,Yes, , , , , , , , , , , , ,Yes, , , , ,-8632580.4931,4819580.4836,https://www.facebook.com/pages/chesley-vegetable-farms/162574823806314?sk=timeline&ref=page_internal
-77.0616989564809,39.4731482160985,187,Farm,Chestnut Creek Farm,3610 Baker Road,Westminster,21157,Carroll, , , ,Yes,Yes,Yes, , , , , , , , , , ,Yes,Yes, , , , ,-8578469.0875,4789674.3972,http://chestnutcreekfarm.com/home/
-76.4430241097922,39.6224990586937,188,Farm,Chestnut Springs Farm,1413 Knopp Rd,Jarrettsville,21084,Harford, , , , , , , , , ,Yes, , , , , , , , , , , , ,-8509598.5186,4811235.5609,http://www.localharvest.org/chestnut-springs-farm-m64874
-77.1873194179145,39.166296714291,189,Farm,Chocolates And Tomatoes Farm,9116 Bannister Lane,Gaithersburg,20879,Montgomery, , , , ,Yes, , , , , , , ,"Confectionary, Hops", , , , ,Yes,Yes, , , ,-8592453.0933,4745520.2207,http://mmarkmills.wix.com/chocolates-tomatoes
